state,county,Biden,Trump
South-Carolina,Beaufort,"43,419","53,194"
South-Carolina,Berkeley,"45,223","57,397"
South-Carolina,Calhoun,"3,905","4,305"
South-Carolina,Charleston,"121,485","93,297"
South-Carolina,Cherokee,"6,983","18,043"
South-Carolina,Chester,"6,941","8,660"
South-Carolina,Chesterfield,"7,431","11,297"
South-Carolina,Clarendon,"8,250","8,361"
South-Carolina,Colleton,"8,602","10,440"
South-Carolina,Darlington,"15,220","16,832"
South-Carolina,Dillon,"6,436","6,582"
South-Carolina,Dorchester,"33,824","41,913"
South-Carolina,Edgefield,"4,953","8,184"
South-Carolina,Fairfield,"7,382","4,625"
South-Carolina,Florence,"31,153","32,615"
South-Carolina,Georgetown,"15,822","20,487"
South-Carolina,Greenville,"103,030","150,021"
South-Carolina,Greenwood,"12,145","19,431"
South-Carolina,Hampton,"5,323","3,906"
South-Carolina,Horry,"59,180","118,821"
South-Carolina,Jasper,"7,185","7,078"
South-Carolina,Kershaw,"12,699","20,471"
South-Carolina,Lancaster,"18,937","30,312"
South-Carolina,Laurens,"10,159","20,004"
South-Carolina,Lee,"5,329","3,008"
South-Carolina,Lexington,"49,301","92,817"
South-Carolina,McCormick,"2,687","2,958"
South-Carolina,Marion,"8,872","5,711"
South-Carolina,Marlboro,"6,290","5,044"
South-Carolina,Newberry,"6,958","11,443"
South-Carolina,Oconee,"10,414","29,698"
South-Carolina,Orangeburg,"27,295","13,603"
South-Carolina,Pickens,"13,645","42,907"
South-Carolina,Richland,"132,570","58,313"
South-Carolina,Saluda,"2,963","6,210"
South-Carolina,Spartanburg,"52,926","93,560"
South-Carolina,Sumter,"27,379","21,000"
South-Carolina,Union,"4,935","8,183"
South-Carolina,Williamsburg,"10,289","5,532"
South-Carolina,York,"59,008","82,727"
South-Dakota,Aurora,317,"1,052"
South-Dakota,Beadle,"2,107","4,808"
South-Dakota,Bennett,466,694
South-Dakota,Bon Homme,721,"2,235"
South-Dakota,Brookings,"6,110","8,000"
South-Dakota,Brown,"6,538","10,580"
South-Dakota,Brule,673,"1,750"
South-Dakota,Buffalo,352,183
South-Dakota,Butte,939,"3,731"
South-Dakota,Campbell,117,747
South-Dakota,Charles Mix,"1,177","2,552"
South-Dakota,Clark,437,"1,373"
South-Dakota,Clay,"3,083","2,456"
South-Dakota,Codington,"3,837","8,958"
South-Dakota,Corson,622,647
South-Dakota,Custer,"1,522","3,852"
South-Dakota,Davison,"2,648","5,613"
South-Dakota,Day,"1,052","1,869"
South-Dakota,Deuel,609,"1,699"
South-Dakota,Dewey,"1,131",790
South-Dakota,Douglas,216,"1,468"
South-Dakota,Edmunds,417,"1,538"
South-Dakota,Fall River,"1,053","2,878"
South-Dakota,Faulk,198,964
South-Dakota,Grant,"1,056","2,618"
South-Dakota,Gregory,455,"1,771"
South-Dakota,Haakon,105,"1,026"
South-Dakota,Hamlin,647,"2,372"
South-Dakota,Hand,373,"1,433"
South-Dakota,Hanson,557,"1,793"
South-Dakota,Harding,49,748
South-Dakota,Hughes,"2,953","5,522"
South-Dakota,Hutchinson,762,"2,944"
South-Dakota,Hyde,136,564
South-Dakota,Jackson,359,738
South-Dakota,Jerauld,270,721
South-Dakota,Jones,90,498
South-Dakota,Kingsbury,819,"1,904"
South-Dakota,Lake,"2,068","3,681"
South-Dakota,Lawrence,"4,537","8,753"
South-Dakota,Lincoln,"11,981","19,617"
South-Dakota,Lyman,525,"1,042"
South-Dakota,McCook,769,"2,068"
South-Dakota,McPherson,222,"1,075"
South-Dakota,Marshall,858,"1,287"
South-Dakota,Meade,"3,285","9,875"
South-Dakota,Mellette,298,449
South-Dakota,Miner,320,787
South-Dakota,Minnehaha,"40,482","49,249"
South-Dakota,Moody,"1,179","1,951"
South-Dakota,Pennington,"20,606","35,063"
South-Dakota,Perkins,239,"1,401"
South-Dakota,Potter,227,"1,139"
South-Dakota,Roberts,"1,828","2,404"
South-Dakota,Sanborn,257,905
South-Dakota,Oglala Lakota,"2,829",297
South-Dakota,Spink,998,"2,104"
South-Dakota,Stanley,421,"1,203"
South-Dakota,Sully,185,726
South-Dakota,Todd,"1,963",532
South-Dakota,Tripp,495,"2,161"
South-Dakota,Turner,"1,139","3,290"
South-Dakota,Union,"2,725","5,944"
South-Dakota,Walworth,565,"1,966"
South-Dakota,Yankton,"4,016","6,581"
South-Dakota,Ziebach,481,404
Tennessee,Anderson,"11,741","23,184"
Tennessee,Bedford,"4,453","14,354"
Tennessee,Benton,"1,529","5,668"
Tennessee,Bledsoe,971,"4,725"
Tennessee,Blount,"17,932","47,369"
Tennessee,Bradley,"9,851","35,204"
Tennessee,Campbell,"2,441","12,331"
Tennessee,Cannon,"1,261","5,190"
Tennessee,Carroll,"2,559","9,205"
Tennessee,Carter,"4,529","19,584"
Tennessee,Cheatham,"5,514","14,438"
Tennessee,Chester,"1,412","5,952"
Tennessee,Claiborne,"2,202","10,604"
Tennessee,Clay,735,"2,733"
Tennessee,Cocke,"2,533","12,162"
Tennessee,Coffee,"5,705","17,883"
Tennessee,Crockett,"1,382","4,673"
Tennessee,Cumberland,"6,728","25,168"
Tennessee,Davidson,"199,703","100,218"
Tennessee,Decatur,904,"4,229"
Tennessee,DeKalb,"1,750","6,672"
Tennessee,Dickson,"6,106","17,643"
Tennessee,Dyer,"3,158","11,768"
Tennessee,Fayette,"7,027","15,690"
Tennessee,Fentress,"1,214","7,441"
Tennessee,Franklin,"4,864","13,987"
Tennessee,Gibson,"5,771","16,259"
Tennessee,Giles,"3,298","9,784"
Tennessee,Grainger,"1,467","8,565"
Tennessee,Greene,"5,199","22,259"
Tennessee,Grundy,988,"4,802"
Tennessee,Hamblen,"5,500","18,811"
Tennessee,Hamilton,"75,522","92,108"
Tennessee,Hancock,362,"2,372"
Tennessee,Hardeman,"4,180","5,760"
Tennessee,Hardin,"1,775","9,559"
Tennessee,Hawkins,"4,083","20,405"
Tennessee,Haywood,"4,012","3,343"
Tennessee,Henderson,"2,092","9,797"
Tennessee,Henry,"3,548","11,239"
Tennessee,Hickman,"2,130","7,577"
Tennessee,Houston,871,"2,718"
Tennessee,Humphreys,"2,017","6,120"
Tennessee,Jackson,"1,135","4,118"
Tennessee,Jefferson,"4,654","18,651"
Tennessee,Johnson,"1,246","6,468"
Tennessee,Knox,"91,422","124,540"
Tennessee,Lake,526,"1,492"
Tennessee,Lauderdale,"3,193","5,674"
Tennessee,Lawrence,"3,195","15,334"
Tennessee,Lewis,"1,072","4,474"
Tennessee,Lincoln,"2,919","12,281"
Tennessee,Loudon,"6,948","21,713"
Tennessee,McMinn,"4,361","18,198"
Tennessee,McNairy,"1,943","9,093"
Tennessee,Macon,"1,307","8,096"
Tennessee,Madison,"18,390","23,943"
Tennessee,Marion,"3,177","9,911"
Tennessee,Marshall,"3,605","11,043"
Tennessee,Maury,"14,418","31,464"
Tennessee,Meigs,"1,008","4,467"
Tennessee,Monroe,"3,764","16,783"
Tennessee,Montgomery,"32,472","42,187"
Tennessee,Moore,573,"2,888"
Tennessee,Morgan,"1,167","6,930"
Tennessee,Obion,"2,589","10,790"
Tennessee,Overton,"2,033","7,918"
Tennessee,Perry,615,"2,775"
Tennessee,Pickett,525,"2,381"
Tennessee,Polk,"1,492","6,792"
Tennessee,Putnam,"9,185","23,759"
Tennessee,Rhea,"2,369","11,050"
Tennessee,Roane,"6,043","19,230"
Tennessee,Robertson,"8,692","24,536"
Tennessee,Rutherford,"59,341","81,480"
Tennessee,Scott,986,"8,004"
Tennessee,Sequatchie,"1,298","5,855"
Tennessee,Sevier,"8,721","33,783"
Tennessee,Shelby,"246,105","129,815"
Tennessee,Smith,"1,802","7,136"
Tennessee,Stewart,"1,232","4,950"
Tennessee,Sullivan,"17,272","55,860"
Tennessee,Sumner,"27,680","63,454"
Tennessee,Tipton,"6,837","20,070"
Tennessee,Trousdale,"1,012","2,936"
Tennessee,Unicoi,"1,615","6,599"
Tennessee,Union,"1,249","6,803"
Tennessee,Van Buren,544,"2,342"
Tennessee,Warren,"3,924","11,850"
Tennessee,Washington,"18,638","40,444"
Tennessee,Wayne,820,"5,795"
Tennessee,Weakley,"3,020","10,396"
Tennessee,White,"2,143","9,606"
Tennessee,Williamson,"50,161","86,469"
Tennessee,Wilson,"22,254","50,296"
Texas,Anderson,"3,955","15,110"
Texas,Andrews,850,"4,943"
Texas,Angelina,"9,143","25,076"
Texas,Aransas,"2,916","9,239"
Texas,Archer,446,"4,300"
Texas,Armstrong,75,"1,035"
Texas,Atascosa,"5,876","12,039"
Texas,Austin,"2,951","11,447"
Texas,Bailey,409,"1,434"
Texas,Bandera,"2,505","10,057"
Texas,Bastrop,"15,474","20,516"
Texas,Baylor,183,"1,494"
Texas,Bee,"3,288","6,006"
Texas,Bell,"57,014","67,893"
Texas,Bexar,"448,452","308,618"
Texas,Blanco,"1,911","5,443"
Texas,Borden,16,397
Texas,Bosque,"1,561","7,469"
Texas,Bowie,"10,747","27,116"
Texas,Brazoria,"62,228","90,433"
Texas,Brazos,"35,349","47,530"
Texas,Brewster,"2,258","2,461"
Texas,Briscoe,78,639
Texas,Brooks,"1,470",998
Texas,Brown,"2,107","13,698"
Texas,Burleson,"1,788","6,743"
Texas,Burnet,"5,639","18,767"
Texas,Caldwell,"6,672","8,031"
Texas,Calhoun,"2,148","5,641"
Texas,Callahan,734,"6,012"
Texas,Cameron,"64,063","49,032"
Texas,Camp,"1,394","3,626"
Texas,Carson,297,"2,779"
Texas,Cass,"2,795","11,033"
Texas,Castro,466,"1,602"
Texas,Chambers,"3,997","17,353"
Texas,Cherokee,"4,210","15,101"
Texas,Childress,310,"1,943"
Texas,Clay,614,"5,069"
Texas,Cochran,177,809
Texas,Coke,178,"1,586"
Texas,Coleman,451,"3,641"
Texas,Collin,"230,945","252,318"
Texas,Collingsworth,155,"1,048"
Texas,Colorado,"2,420","7,472"
Texas,Comal,"24,826","62,740"
Texas,Comanche,853,"5,177"
Texas,Concho,197,"1,058"
Texas,Cooke,"3,210","15,596"
Texas,Coryell,"7,565","15,438"
Texas,Cottle,113,540
Texas,Crane,241,"1,247"
Texas,Crockett,344,"1,220"
Texas,Crosby,527,"1,396"
Texas,Culberson,438,415
Texas,Dallam,197,"1,389"
Texas,Dallas,"598,576","307,076"
Texas,Dawson,808,"2,951"
Texas,Deaf Smith,"1,264","3,294"
Texas,Delta,403,"2,162"
Texas,Denton,"188,695","222,480"
Texas,De Witt,"1,494","6,567"
Texas,Dickens,130,853
Texas,Dimmit,"2,264","1,384"
Texas,Donley,198,"1,438"
Texas,Duval,"2,575","2,443"
Texas,Eastland,983,"7,237"
Texas,Ector,"11,367","32,697"
Texas,Edwards,168,893
Texas,Ellis,"27,565","56,717"
Texas,El Paso,"178,126","84,331"
Texas,Erath,"2,916","13,684"
Texas,Falls,"1,899","4,177"
Texas,Fannin,"2,655","12,171"
Texas,Fayette,"2,661","10,171"
Texas,Fisher,352,"1,448"
Texas,Floyd,438,"1,584"
Texas,Foard,99,445
Texas,Fort Bend,"195,552","157,718"
Texas,Franklin,804,"4,161"
Texas,Freestone,"1,635","6,991"
Texas,Frio,"2,422","2,823"
Texas,Gaines,576,"5,355"
Texas,Galveston,"58,842","93,911"
Texas,Garza,231,"1,413"
Texas,Gillespie,"3,176","12,514"
Texas,Glasscock,39,611
Texas,Goliad,877,"3,085"
Texas,Gonzales,"1,948","5,627"
Texas,Gray,829,"6,840"
Texas,Grayson,"14,506","44,163"
Texas,Gregg,"14,796","32,493"
Texas,Grimes,"2,833","9,432"
Texas,Guadalupe,"28,805","47,553"
Texas,Hale,"2,279","7,177"
Texas,Hall,168,995
Texas,Hamilton,641,"3,616"
Texas,Hansford,166,"1,849"
Texas,Hardeman,241,"1,330"
Texas,Hardin,"3,474","23,858"
Texas,Harris,"918,193","700,630"
Texas,Harrison,"7,908","21,466"
Texas,Hartley,195,"1,868"
Texas,Haskell,353,"1,840"
Texas,Hays,"59,524","47,680"
Texas,Hemphill,206,"1,486"
Texas,Henderson,"7,060","28,911"
Texas,Hidalgo,"128,199","90,527"
Texas,Hill,"2,860","11,926"
Texas,Hockley,"1,482","6,536"
Texas,Hood,"5,648","26,496"
Texas,Hopkins,"3,046","12,719"
Texas,Houston,"2,314","7,060"
Texas,Howard,"2,069","8,054"
Texas,Hudspeth,371,779
Texas,Hunt,"8,906","29,163"
Texas,Hutchinson,965,"7,681"
Texas,Irion,120,759
Texas,Jack,331,"3,418"
Texas,Jackson,"1,033","5,231"
Texas,Jasper,"2,954","12,542"
Texas,Jeff Davis,501,784
Texas,Jefferson,"46,073","47,570"
Texas,Jim Hogg,"1,197",833
Texas,Jim Wells,"6,119","7,453"
Texas,Johnson,"16,464","54,628"
Texas,Jones,999,"5,660"
Texas,Karnes,"1,234","3,968"
Texas,Kaufman,"18,405","37,624"
Texas,Kendall,"6,020","20,083"
Texas,Kenedy,65,127
Texas,Kent,47,411
Texas,Kerr,"6,524","20,879"
Texas,Kimble,284,"1,987"
Texas,King,8,151
Texas,Kinney,446,"1,144"
Texas,Kleberg,"5,314","5,504"
Texas,Knox,265,"1,180"
Texas,Lamar,"4,458","16,760"
Texas,Lamb,840,"3,521"
Texas,Lampasas,"2,144","8,086"
Texas,La Salle,"1,052","1,335"
Texas,La Vaca,"1,333","8,804"
Texas,Lee,"1,750","6,255"
Texas,Leon,"1,072","7,523"
Texas,Liberty,"5,785","23,302"
Texas,Limestone,"2,213","6,789"
Texas,Lipscomb,131,"1,205"
Texas,Live Oak,819,"4,199"
Texas,Llano,"2,465","10,079"
Texas,Loving,4,60
Texas,Lubbock,"40,017","78,861"
Texas,Lynn,428,"1,853"
Texas,McCulloch,490,"2,904"
Texas,McLennan,"36,688","59,543"
Texas,McMullen,53,460
Texas,Madison,"1,088","4,169"
Texas,Marion,"1,339","3,470"
Texas,Martin,288,"1,857"
Texas,Mason,457,"1,991"
Texas,Matagorda,"3,733","9,845"
Texas,Maverick,"8,332","6,881"
Texas,Medina,"6,773","15,642"
Texas,Menard,197,823
Texas,Midland,"12,329","45,624"
Texas,Milam,"2,496","7,984"
Texas,Mills,271,"2,217"
Texas,Mitchell,397,"2,170"
Texas,Montague,"1,097","8,615"
Texas,Montgomery,"74,377","193,382"
Texas,Moore,"1,062","4,359"
Texas,Morris,"1,669","3,872"
Texas,Motley,46,604
Texas,Nacogdoches,"9,000","17,378"
Texas,Navarro,"5,101","13,800"
Texas,Newton,"1,173","4,882"
Texas,Nolan,"1,162","4,131"
Texas,Nueces,"60,925","64,617"
Texas,Ochiltree,302,"2,812"
Texas,Oldham,81,917
Texas,Orange,"6,357","29,186"
Texas,Palo Pinto,"2,178","10,179"
Texas,Panola,"2,057","9,326"
Texas,Parker,"13,017","62,045"
Texas,Parmer,488,"2,135"
Texas,Pecos,"1,382","3,215"
Texas,Polk,"5,387","18,573"
Texas,Potter,"9,921","22,820"
Texas,Presidio,"1,463",721
Texas,Rains,842,"5,155"
Texas,Randall,"12,802","50,796"
Texas,Reagan,172,942
Texas,Real,320,"1,643"
Texas,Red River,"1,246","4,517"
Texas,Reeves,"1,395","2,254"
Texas,Refugio,"1,108","2,210"
Texas,Roberts,17,529
Texas,Robertson,"2,374","5,646"
Texas,Rockwall,"16,412","36,726"
Texas,Runnels,552,"3,807"
Texas,Rusk,"4,629","16,534"
Texas,Sabine,669,"4,784"
Texas,San Augustine,980,"3,007"
Texas,San Jacinto,"2,337","10,161"
Texas,San Patricio,"8,988","16,516"
Texas,San Saba,287,"2,308"
Texas,Schleicher,211,940
Texas,Scurry,818,"4,983"
Texas,Shackelford,130,"1,484"
Texas,Shelby,"2,068","7,975"
Texas,Sherman,91,886
Texas,Smith,"29,615","69,080"
Texas,Somervell,768,"4,105"
Texas,Starr,"9,123","8,247"
Texas,Stephens,397,"3,385"
Texas,Sterling,51,584
Texas,Stonewall,116,615
Texas,Sutton,322,"1,222"
Texas,Swisher,478,"1,845"
Texas,Tarrant,"411,567","409,741"
Texas,Taylor,"14,588","39,547"
Texas,Terrell,119,334
Texas,Terry,757,"2,812"
Texas,Throckmorton,82,806
Texas,Titus,"2,856","7,570"
Texas,Tom Green,"12,239","32,313"
Texas,Travis,"435,860","161,337"
Texas,Trinity,"1,323","5,579"
Texas,Tyler,"1,403","8,194"
Texas,Upshur,"2,877","15,809"
Texas,Upton,170,"1,178"
Texas,Uvalde,"4,073","6,174"
Texas,Val Verde,"6,771","8,284"
Texas,Van Zandt,"3,516","22,270"
Texas,Victoria,"10,380","23,358"
Texas,Walker,"7,884","15,375"
Texas,Waller,"8,191","14,260"
Texas,Ward,764,"3,241"
Texas,Washington,"4,261","12,959"
Texas,Webb,"41,820","25,898"
Texas,Wharton,"4,694","11,926"
Texas,Wheeler,168,"2,159"
Texas,Wichita,"13,161","32,069"
Texas,Wilbarger,956,"3,524"
Texas,Willacy,"3,108","2,441"
Texas,Williamson,"143,795","139,729"
Texas,Wilson,"6,350","18,463"
Texas,Winkler,358,"1,753"
Texas,Wise,"4,973","27,032"
Texas,Wood,"3,509","19,049"
Texas,Yoakum,420,"2,174"
Texas,Young,"1,034","7,110"
Texas,Zapata,"1,826","2,033"
Texas,Zavala,"2,864","1,490"
Utah,Beaver,357,"2,695"
Utah,Box Elder,"4,473","21,548"
Utah,Cache,"16,650","38,032"
Utah,Carbon,"2,392","6,693"
Utah,Daggett,111,496
Utah,Davis,"57,411","104,135"
Utah,Duchesne,843,"7,513"
Utah,Emery,572,"4,207"
Utah,Garfield,514,"2,158"
Utah,Grand,"2,806","2,248"
Utah,Iron,"4,892","18,989"
Utah,Juab,645,"5,087"
Utah,Kane,"1,083","2,998"
Utah,Millard,624,"5,404"
Utah,Morgan,"1,086","5,181"
Utah,Piute,86,773
Utah,Rich,180,"1,157"
Utah,Salt Lake,"289,906","230,174"
Utah,San Juan,"3,113","3,535"
Utah,Sanpete,"1,794","10,459"
Utah,Sevier,"1,084","9,052"
Utah,Summit,"15,244","10,252"
Utah,Tooele,"8,943","21,014"
Utah,Uintah,"1,663","13,261"
Utah,Utah,"76,033","192,812"
Utah,Wasatch,"6,187","10,795"
Utah,Washington,"20,530","67,294"
Utah,Wayne,365,"1,229"
Utah,Weber,"40,695","65,949"
Vermont,Addison,445,379
Vermont,Albany,286,235
Vermont,Alburgh,550,499
Vermont,Andover,216,132
Vermont,Arlington,929,511
Vermont,Athens,120,84
Vermont,Bakersfield,395,272
Vermont,Baltimore,63,72
Vermont,Barnard,465,177
Vermont,Barnet,624,437
Vermont,Barre,"2,380","1,298"
Vermont,Barre Town,"2,512","2,093"
Vermont,Barton,687,570
Vermont,Belvidere,79,93
Vermont,Bennington,"4,369","2,473"
Vermont,Benson,258,305
Vermont,Berkshire,284,402
Vermont,Berlin,960,520
Vermont,Bethel,728,381
Vermont,Bloomfield,55,73
Vermont,Bolton,537,218
Vermont,Bradford,893,549
Vermont,Braintree,434,260
Vermont,Brandon,"1,213",896
Vermont,Brattleboro,"5,423","1,053"
Vermont,Bridgewater,372,212
Vermont,Bridport,392,321
Vermont,Brighton,258,342
Vermont,Bristol,"1,482",691
Vermont,Brookfield,506,307
Vermont,Brookline,217,96
Vermont,Brownington,218,265
Vermont,Brunswick,27,35
Vermont,Burke,534,366
Vermont,Burlington,"19,238","2,293"
Vermont,Cabot,558,296
Vermont,Calais,886,221
Vermont,Cambridge,"1,521",587
Vermont,Canaan,239,241
Vermont,Castleton,"1,056","1,042"
Vermont,Cavendish,466,297
Vermont,Charleston,247,274
Vermont,Charlotte,"2,285",511
Vermont,Chelsea,404,284
Vermont,Chester,"1,089",619
Vermont,Chittenden,473,343
Vermont,Clarendon,656,782
Vermont,Colchester,"6,451","2,852"
Vermont,Concord,262,343
Vermont,Corinth,459,350
Vermont,Cornwall,663,145
Vermont,Coventry,245,294
Vermont,Craftsbury,558,190
Vermont,Danby,325,405
Vermont,Danville,855,559
Vermont,Derby,"1,167","1,280"
Vermont,Dorset,997,377
Vermont,Dover,613,296
Vermont,Dummerston,"1,035",281
Vermont,Duxbury,648,243
Vermont,East Haven,69,65
Vermont,East Montpelier,"1,315",391
Vermont,Eden,303,313
Vermont,Elmore,447,149
Vermont,Enosburgh,640,590
Vermont,Essex,"9,573","3,415"
Vermont,Fairfax,"1,648","1,229"
Vermont,Fairfield,625,474
Vermont,Fair Haven,624,647
Vermont,Fairlee,442,160
Vermont,Fayston,796,150
Vermont,Ferrisburg,"1,202",561
Vermont,Fletcher,494,291
Vermont,Franklin,318,407
Vermont,Georgia,"1,517","1,295"
Vermont,Glover,401,239
Vermont,Goshen,90,34
Vermont,Grafton,263,129
Vermont,Granby,20,23
Vermont,Grand Isle,831,538
Vermont,Granville,136,30
Vermont,Greensboro,365,106
Vermont,Groton,248,272
Vermont,Guildhall,79,90
Vermont,Guilford,975,345
Vermont,Halifax,273,193
Vermont,Hancock,102,57
Vermont,Hardwick,932,576
Vermont,Hartford,"4,516","1,574"
Vermont,Hartland,"1,511",631
Vermont,Highgate,698,977
Vermont,Hinesburg,"2,254",749
Vermont,Holland,139,210
Vermont,Hubbardton,221,191
Vermont,Huntington,"1,047",312
Vermont,Hyde Park,"1,118",546
Vermont,Ira,130,130
Vermont,Irasburg,257,405
Vermont,Isle La Motte,191,147
Vermont,Jamaica,406,149
Vermont,Jay,144,139
Vermont,Jericho,"2,657",905
Vermont,Johnson,994,528
Vermont,Kirby,190,129
Vermont,Landgrove,114,18
Vermont,Leicester,296,230
Vermont,Lemington,25,23
Vermont,Lincoln,723,211
Vermont,Londonderry,744,347
Vermont,Lowell,201,273
Vermont,Ludlow,718,473
Vermont,Lunenburg,243,366
Vermont,Lyndon,"1,207","1,136"
Vermont,Maidstone,67,74
Vermont,Manchester,"1,985",732
Vermont,Marlboro,528,94
Vermont,Marshfield,586,336
Vermont,Mendon,445,314
Vermont,Middlebury,"3,479",732
Vermont,Middlesex,977,231
Vermont,Middletown Springs,308,225
Vermont,Milton,"3,344","2,612"
Vermont,Monkton,960,395
Vermont,Montgomery,449,278
Vermont,Montpelier,"4,576",468
Vermont,Moretown,926,223
Vermont,Morgan,172,218
Vermont,Morristown,"2,256",833
Vermont,Mount Holly,452,375
Vermont,Mount Tabor,55,56
Vermont,Newark,169,159
Vermont,Newbury,682,490
Vermont,Newfane,842,261
Vermont,New Haven,732,396
Vermont,Newport,"1,033",757
Vermont,Newport Town,341,415
Vermont,Northfield,"1,508",837
Vermont,North Hero,430,250
Vermont,Norton,44,62
Vermont,Norwich,"2,316",211
Vermont,Orange,261,324
Vermont,Orwell,367,351
Vermont,Panton,271,137
Vermont,Pawlet,496,369
Vermont,Peacham,357,141
Vermont,Peru,218,71
Vermont,Pittsfield,206,120
Vermont,Pittsford,896,784
Vermont,Plainfield,606,166
Vermont,Plymouth,251,104
Vermont,Pomfret,509,146
Vermont,Poultney,844,755
Vermont,Pownal,892,831
Vermont,Proctor,534,392
Vermont,Putney,"1,234",235
Vermont,Randolph,"1,685",801
Vermont,Reading,312,120
Vermont,Readsboro,203,212
Vermont,Richford,434,478
Vermont,Richmond,"2,287",572
Vermont,Ripton,280,76
Vermont,Rochester,526,183
Vermont,Rockingham,"1,703",718
Vermont,Roxbury,281,134
Vermont,Royalton,930,492
Vermont,Rupert,269,154
Vermont,Rutland,"4,679","3,026"
Vermont,Rutland Town,"1,376","1,039"
Vermont,Ryegate,329,298
Vermont,St. Albans,"1,982",946
Vermont,St. Albans Town,"2,126","1,557"
Vermont,St. George,310,131
Vermont,St. Johnsbury,"2,034","1,218"
Vermont,Salisbury,393,258
Vermont,Sandgate,147,96
Vermont,Searsburg,28,36
Vermont,Shaftsbury,"1,346",818
Vermont,Sharon,585,278
Vermont,Sheffield,197,163
Vermont,Shelburne,"4,358",953
Vermont,Sheldon,435,532
Vermont,Killington,560,255
Vermont,Shoreham,445,263
Vermont,Shrewsbury,395,268
Vermont,South Burlington,"10,057","2,271"
Vermont,South Hero,903,376
Vermont,Springfield,"2,583","1,768"
Vermont,Stamford,254,267
Vermont,Stannard,82,28
Vermont,Starksboro,636,333
Vermont,Stockbridge,341,123
Vermont,Stowe,"2,706",599
Vermont,Strafford,656,118
Vermont,Stratton,119,67
Vermont,Sudbury,252,128
Vermont,Sunderland,386,240
Vermont,Sutton,245,275
Vermont,Swanton,"1,566","1,546"
Vermont,Thetford,"1,448",409
Vermont,Tinmouth,170,163
Vermont,Topsham,273,356
Vermont,Townshend,553,191
Vermont,Troy,370,394
Vermont,Tunbridge,514,314
Vermont,Underhill,"1,633",526
Vermont,Vergennes,"1,016",428
Vermont,Vernon,718,549
Vermont,Vershire,264,134
Vermont,Victory,17,36
Vermont,Waitsfield,"1,023",200
Vermont,Walden,351,207
Vermont,Wallingford,703,563
Vermont,Waltham,216,102
Vermont,Wardsboro,325,159
Vermont,Warren,"1,039",179
Vermont,Washington,306,283
Vermont,Waterbury,"2,778",621
Vermont,Waterford,421,387
Vermont,Waterville,227,209
Vermont,Weathersfield,"1,018",725
Vermont,Wells,315,416
Vermont,West Fairlee,219,125
Vermont,Westfield,190,146
Vermont,Westford,964,413
Vermont,West Haven,78,70
Vermont,Westminster,"1,303",429
Vermont,Westmore,126,102
Vermont,Weston,332,114
Vermont,West Rutland,510,613
Vermont,West Windsor,618,200
Vermont,Weybridge,517,78
Vermont,Wheelock,236,200
Vermont,Whiting,124,84
Vermont,Whitingham,397,340
Vermont,Williamstown,858,923
Vermont,Williston,"4,961","1,699"
Vermont,Wilmington,789,341
Vermont,Windham,187,83
Vermont,Windsor,"1,266",537
Vermont,Winhall,473,182
Vermont,Winooski,"3,005",585
Vermont,Wolcott,589,306
Vermont,Woodbury,372,196
Vermont,Woodford,95,96
Vermont,Woodstock,"1,645",402
Vermont,Worcester,464,125
Virginia,Accomack,"7,578","9,172"
Virginia,Albemarle,"42,466","20,804"
Virginia,Alleghany,"2,243","5,859"
Virginia,Amelia,"2,411","5,390"
Virginia,Amherst,"5,672","11,041"
Virginia,Appomattox,"2,418","6,702"
Virginia,Arlington,"105,344","22,318"
Virginia,Augusta,"10,840","30,714"
Virginia,Bath,646,"1,834"
Virginia,Bedford,"12,176","35,600"
Virginia,Bland,532,"2,903"
Virginia,Botetourt,"5,700","15,099"
Virginia,Brunswick,"4,552","3,357"
Virginia,Buchanan,"1,587","8,311"
Virginia,Buckingham,"3,471","4,544"
Virginia,Campbell,"8,070","21,245"
Virginia,Caroline,"7,657","8,336"
Virginia,Carroll,"2,842","12,659"
Virginia,Charles City,"2,624","1,761"
Virginia,Charlotte,"2,317","3,815"
Virginia,Chesterfield,"106,935","93,326"
Virginia,Clarke,"3,920","5,192"
Virginia,Craig,587,"2,536"
Virginia,Culpeper,"10,617","16,012"
Virginia,Cumberland,"2,227","3,019"
Virginia,Dickenson,"1,503","5,748"
Virginia,Dinwiddie,"6,224","8,695"
Virginia,Essex,"3,038","3,075"
Virginia,Fairfax,"419,943","168,401"
Virginia,Fauquier,"17,565","25,106"
Virginia,Floyd,"3,004","6,225"
Virginia,Fluvanna,"7,414","8,155"
Virginia,Franklin,"8,381","20,895"
Virginia,Frederick,"17,207","30,558"
Virginia,Giles,"2,156","6,876"
Virginia,Gloucester,"6,964","14,875"
Virginia,Goochland,"6,685","9,966"
Virginia,Grayson,"1,535","6,529"
Virginia,Greene,"4,163","6,866"
Virginia,Greensville,"2,627","1,914"
Virginia,Halifax,"7,666","10,418"
Virginia,Hanover,"25,307","44,318"
Virginia,Henrico,"116,572","63,440"
Virginia,Henry,"9,127","16,725"
Virginia,Highland,417,"1,092"
Virginia,Isle of Wight,"9,399","13,707"
Virginia,James City,"25,553","23,153"
Virginia,King and Queen,"1,590","2,450"
Virginia,King George,"5,404","8,446"
Virginia,King William,"3,260","7,320"
Virginia,Lancaster,"3,368","3,697"
